Date,2014-12-26,
INDEX VALUE,1000.00,
EFFECTIVE DATE,TICKER,NAME,ISIN,SEDOL,CUSIP,COUNTRY,INDEX SHARES,PRICE,CURRENCY,CURRENCY FACTOR,
20141226,ARTR3 BZ Equity,Arteris SA (Brazil),BRARTRACNOR3,B97Q0K3,,Brazil,425.5161617,12.69,BRL,2.695800,
20141226,CRUZ3 BZ Equity,Souza Cruz SA,BRCRUZACNOR0,2832148,,Brazil,271.2104543,19.91,BRL,2.695800,
20141226,ENBR3 BZ Equity,EDP Energias do Brasil SA,BRENBRACNOR2,B0D7494,,Brazil,590.1421475,9.15,BRL,2.695800,
20141226,TBLE3 BZ Equity,Tractebel Energia SA,BRTBLEACNOR2,B07C763,,Brazil,158.1663709,34.14,BRL,2.695800,
20141226,ULVR LN Equity,Unilever Plc,GB00B10RZP78,,,United Kingdom,48.24168699,2669.00,GBp,0.642800,
20141226,BATS LN Equity,British American Tobacco Plc,GB0002875804,287580,,United Kingdom,36.57494645,3531.50,GBp,0.642800,
20141226,BARC LN Equity,Barclays Plc,GB0031348658,,,United Kingdom,530.1524188,243.15,GBp,0.642800,
20141226,BBAS3 BZ Equity,Banco do Brasil SA,BRBBASACNOR3,2328595,,Brazil,220.5801257,24.48,BRL,2.695800,
20141226,BBSE3 BZ Equity,BB Seguridade Participações SA,BRBBSEACNOR5,B9N3SQ0,,Brazil,168.1656674,32.11,BRL,2.695800,
20141226,FMG AU Equity,Fortescue Metals Group Ltd.,AU000000FMG4,6086253,,Australia,968.3480902,2.54,AUD,1.230900,
20141226,LIGT3 BZ Equity,Light SA,BRLIGTACNOR2,B0W1X34,,Brazil,311.0483761,17.36,BRL,2.695800,
20141226,SVI EU Equity,SVG Capital Plc,GB0007892358,,,United Kingdom,289.6235835,446.20,GBp,0.642800,
20141226,MND AU Equity,Monadelphous Group Ltd.,AU000000MND5,6600471,,Australia,267.5285008,9.38,AUD,1.230900,
20141226,PMV AU Equity,Premier Investments Ltd.,AU000000PMV2,6699781,,Australia,258.5641956,9.74,AUD,1.230900,
20141226,RRL AU Equity,Regis Resources Ltd.,AU000000RRL8,6476542,,Australia,1411.021347,1.70,AUD,1.230900,
