Date,2014-12-26,
INDEX VALUE,997.99,
EFFECTIVE DATE,TICKER,NAME,ISIN,SEDOL,CUSIP,COUNTRY,INDEX SHARES,PRICE,CURRENCY,CURRENCY FACTOR,
20141226,EXITO CB Equity,Almacenes Éxito SA,COG31PA00010,,,Colombia,164.5856051000000,28640.00,COP,2367.350000,
20141226,KOMB CP Equity,Komercní Banka as,CZ0008019106,,,Czech Republic,9.6043488490000,4740.00,CZK,22.819500,
20141226,TELEC CP Equity,O2 Czech Republic as,CZ0009093209,,,Czech Republic,199.3196225000000,228.40,CZK,22.819500,
20141226,SEV FP Equity,SUEZ Environnement Co. SA,FR0010613471,,,France,109.6101823000000,14.98,EUR,0.821200,
20141226,ABI BB Equity,Anheuser-Busch InBev SA,BE0003793107,,,Belgium,17.3278617700000,94.26,EUR,0.821200,
20141226,SIE GR Equity,Siemens AG,DE0007236101,,,Germany,17.3645011100000,94.23,EUR,0.821200,
20141226,DTE GR Equity,Deutsche Telekom AG,DE0005557508,,,Germany,120.8170860000000,13.48,EUR,0.821200,
20141226,CBK GR Equity,Commerzbank AG,DE000CBK1001,,,Germany,148.0403857000000,11.03,EUR,0.821200,
20141226,HEI GR Equity,HeidelbergCement AG,DE0006047004,,,Germany,27.8108379100000,58.91,EUR,0.821200,
20141226,SAN SM Equity,Banco Santander SA,ES0113900J37,,,Spain,228.7934759000000,7.17,EUR,0.821200,
20141226,TEF SM Equity,Telefonica SA,ES0178430E18,,,Spain,134.4114747000000,12.24,EUR,0.821200,
20141226,ABE SM Equity,Abertis Infraestructuras SA,ES0111845014,,,Spain,98.7677732600000,16.70,EUR,0.821200,
20141226,OHL SM Equity,Obrascón Huarte Lain SA,ES0142090317,,,Spain,84.3176718900000,19.25,EUR,0.821200,
20141226,GSZ FP Equity,GDF SUEZ SA,FR0010208488,,,France,82.8294541500000,19.65,EUR,0.821200,
20141226,GLE FP Equity,Société Générale SA,FR0000130809,,,France,46.3004440400000,35.46,EUR,0.821200,
20141226,ORA FP Equity,Orange SA,FR0000133308,,,France,112.7709110000000,14.50,EUR,0.821200,
20141226,CO FP Equity,Casino, Guichard-Perrachon,FR0000125585,,,France,21.2265214800000,76.64,EUR,0.821200,
20141226,CEZ CP Equity,CEZ as,CZ0005112300,,,Czech Republic,76.1280946500000,598.00,CZK,22.819500,
20141226,1288 HK Equity,Agricultural Bank of China,CNE100000Q43,,,China,4051.8014710000000,3.80,HKD,7.761300,
20141226,1339 HK Equity,People's Insurance Co. (Group) of China Ltd.,CNE100001MK7,,,China,4263.2969570000000,3.55,HKD,7.761300,
20141226,1988 HK Equity,China Minsheng Banking Corp., Ltd.,CNE100000HF9,,,China,1598.1870170000000,9.53,HKD,7.761300,
20141226,VER AV Equity,VERBUND AG,AT0000746409,,,Austria,106.1737374000000,15.47,EUR,0.821200,
20141226,3618 HK Equity,Chongqing Rural Commercial Bank Co. Ltd.,CNE100000X44,,,China,3219.5848640000000,4.75,HKD,7.761300,
20141226,PTEC EU Equity,Playtech Plc,IM00B7S9G985,,,Isle of Man,198.6947148000000,660.00,GBp,0.642900,
20141226,2380 HK Equity,China Power International Development Ltd.,HK2380027329,,,Hong Kong,4020.3106090000000,3.83,HKD,7.761300,
20141226,PFAVH CB Equity,Avianca Holdings SA,PAI69PA00017,,,Panama,1387.7777030000000,3465.00,COP,2367.350000,
20141226,1813 HK Equity,KWG Property Holding Ltd.,KYG532241042,,,China,3091.3148120000000,5.01,HKD,7.761300,
20141226,1918 HK Equity,Sunac China Holdings Ltd.,KYG8569A1067,,,China,2268.7718750000000,6.86,HKD,7.761300,
20141226,MPI1 EU Equity,MPI,FR0011120914,,,France,540.2987204000000,3.00,EUR,0.821200,
20141226,2009 HK Equity,BBMG Corp.,CNE100000F20,,,China,2459.3345950000000,6.22,HKD,7.761300,
20141226,916 HK Equity,China Longyuan Power Group Corp. Ltd.,CNE100000HD4,,,China,1956.9222700000000,7.86,HKD,7.761300,
20141226,762 HK Equity,China Unicom (Hong Kong) Ltd.,HK0000049939,,,Hong Kong,1469.5455060000000,10.44,HKD,7.761300,
20141226,2007 HK Equity,Country Garden Holdings Co. Ltd.,KYG245241032,,,China,5225.0507740000000,2.98,HKD,7.761300,
20141226,1766 HK Equity,CSR Corp. Ltd.,CNE100000BG0,,,China,1966.2783270000000,7.89,HKD,7.761300,
20141226,3333 HK Equity,Evergrande Real Estate Group Ltd.,KYG3225A1031,,,China,5038.4420530000000,3.10,HKD,7.761300,
20141226,960 HK Equity,Longfor Properties Co. Ltd.,KYG5635P1090,,,China,1630.0835170000000,9.63,HKD,7.761300,
20141226,2386 HK Equity,SINOPEC Engineering (Group) Co., Ltd.,CNE100001NV2,,,China,2916.9924580000000,5.28,HKD,7.761300,
20141226,1157 HK Equity,Zoomlion Heavy Industry Science & Technology Co. Ltd.,CNE100000X85,,,China,2751.4892090000000,5.51,HKD,7.761300,
20141226,410 HK Equity,SOHO China Ltd.,KYG826001003,,,China,2879.1096410000000,5.37,HKD,7.761300,
20141226,MINEROS CB Equity,Mineros SA,COC07PA00027,,,Colombia,2030.6017780000000,2350.00,COP,2367.350000,
