ticker,isin,localcurrency,localprice,convertedprice,currencyfactor
"683 HK Equity",BMG524401079,HKD,28,3.60959636978,7.757100
"2777 HK Equity",CNE100000569,HKD,9.48,1.22210619948,7.757100
"3618 HK Equity",CNE100000X44,HKD,4.7,0.605896533498,7.757100
"1071 HK Equity",CNE1000003D8,HKD,6.49,0.836652872852,7.757100
"PTEC EU Equity",IM00B7S9G985,GBp,670.5,10.4357976654,.642500
"AFR1 EU Equity",GB00B0672758,GBp,45.82,0.713151750973,.642500
"2380 HK Equity",HK2380027329,HKD,3.8,0.489873793041,7.757100
"PFAVH CB Equity",PAI69PA00017,COP,3420,1.43779638785,2378.640000
"1813 HK Equity",KYG532241042,HKD,5.29,0.681955885576,7.757100
"LIGT3 BZ Equity",BRLIGTACNOR2,BRL,17.02,6.40427453341,2.657600
"1918 HK Equity",KYG8569A1067,HKD,7.7,0.992639001689,7.757100
"SVI EU Equity",GB0007892358,GBp,440.9,6.86225680934,.642500
"MND AU Equity",AU000000MND5,AUD,9.32,7.62808970372,1.221800
"81 HK Equity",HK0000065737,HKD,3.96,0.510500058011,7.757100
"GYCEUR EU Equity",LU0775917882,EUR,12.17,14.7945538536,.822600
"PMV AU Equity",AU000000PMV2,AUD,9.85,8.06187592077,1.221800
"342 HK Equity",BMG6469T1009,HKD,2.8,0.360959636978,7.757100
"555 HK Equity",BMG7541U1071,HKD,0.61,0.0786376351987,7.757100
"WEF CN Equity",CA9582112038,CAD,2.64,2.2746855075,1.160600
"IAE CN Equity",CA4656761042,CAD,1.16,0.999483026021,1.160600
"RRL AU Equity",AU000000RRL8,AUD,1.95,1.59600589294,1.221800
"SXL AU Equity",AU000000SXL4,AUD,1.13,0.924864953348,1.221800
"2868 HK Equity",CNE100000239,HKD,2.91,0.375140194145,7.757100
"MPI1 EU Equity",FR0011120914,EUR,2.97,3.61050328228,.822600
"ALTR EU Equity",PTALT0AE0002,EUR,2.48,3.01483102358,.822600
"535 HK Equity",BMG3911S1035,HKD,0.5,0.0644570780317,7.757100
"TFC AU Equity",AU000000TFC8,AUD,1.54,1.26043542315,1.221800
"296 HK Equity",BMG313891027,HKD,1.88,0.242358613399,7.757100
"2600 HK Equity",CNE1000001T8,HKD,3.6,0.464090961829,7.757100
"914 HK Equity",CNE1000001W2,HKD,28.15,3.62893349319,7.757100
"2009 HK Equity",CNE100000F20,HKD,6.33,0.816026607882,7.757100
"384 HK Equity",BMG2109G1033,HKD,12.32,1.5882224027,7.757100
"916 HK Equity",CNE100000HD4,HKD,7.85,1.0119761251,7.757100
"3993 HK Equity",CNE100000114,HKD,4.44,0.572378852922,7.757100
"3323 HK Equity",CNE1000002N9,HKD,7.46,0.961699604234,7.757100
"762 HK Equity",HK0000049939,HKD,10.46,1.34844207242,7.757100
"2007 HK Equity",KYG245241032,HKD,3.09,0.398344742236,7.757100
"1766 HK Equity",CNE100000BG0,HKD,7.89,1.01713269134,7.757100
"991 HK Equity",CNE1000002Z3,HKD,4.14,0.533704606103,7.757100
"3333 HK Equity",KYG3225A1031,HKD,3.13,0.403501308479,7.757100
"358 HK Equity",CNE1000003K3,HKD,13.2,1.70166686004,7.757100
"960 HK Equity",KYG5635P1090,HKD,10,1.28914156063,7.757100
"2727 HK Equity",CNE100000437,HKD,3.72,0.479560660556,7.757100
"2386 HK Equity",CNE100001NV2,HKD,5.24,0.675510177773,7.757100
"2338 HK Equity",CNE1000004L9,HKD,32.35,4.17037294865,7.757100
"3898 HK Equity",CNE1000004X4,HKD,33.35,4.29928710472,7.757100
"1157 HK Equity",CNE100000X85,HKD,5.81,0.748991246729,7.757100
"EMBR3 BZ Equity",BREMBRACNOR4,BRL,24.44,9.19626730885,2.657600
"VIVT4 BZ Equity",BRVIVTACNPR7,BRL,46.85,17.6286875376,2.657600
"OIBR3 BZ Equity",BROIBRACNOR1,BRL,9.15,3.44295605057,2.657600
"CMIG4 BZ Equity",BRCMIGACNPR3,BRL,13.14,4.94431065623,2.657600
"CPFE3 BZ Equity",BRCPFEACNOR0,BRL,18.49,6.9574051776,2.657600
"ELET3 BZ Equity",BRELETACNOR6,BRL,5.8,2.18242022878,2.657600
"CESP6 BZ Equity",BRCESPACNPB4,BRL,26.81,10.0880493679,2.657600
"GETI3 BZ Equity",BRGETIACNOR7,BRL,15.35,5.77588801927,2.657600
"WEGE3 BZ Equity",BRWEGEACNOR0,BRL,30.6,11.5141481036,2.657600
"POMO4 BZ Equity",BRPOMOACNPR7,BRL,3.33,1.2530102348,2.657600
"RAPT4 BZ Equity",BRRAPTACNPR4,BRL,4.77,1.79485249849,2.657600
"VALE3 BZ Equity",BRVALEACNOR0,BRL,21.91,8.24428055388,2.657600
"GGBR4 BZ Equity",BRGGBRACNPR8,BRL,9.58,3.60475617098,2.657600
"CSNA3 BZ Equity",BRCSNAACNOR6,BRL,5.58,2.09963877182,2.657600
"UGPA3 BZ Equity",BRUGPAACNOR8,BRL,51.45,19.3595725467,2.657600
"BRML3 BZ Equity",BRBRMLACNOR9,BRL,16.43,6.18226971704,2.657600
"MULT3 BZ Equity",BRMULTACNOR5,BRL,47.44,17.850692354,2.657600
"BRPR3 BZ Equity",BRBRPRACNOR9,BRL,10.25,3.85686333534,2.657600
"RENT3 BZ Equity",BRRENTACNOR4,BRL,35.71,13.436935581,2.657600
"ALLL3 BZ Equity",BRALLLACNOR6,BRL,5.06,1.90397350993,2.657600
"JSLG3 BZ Equity",BRJSLGACNOR2,BRL,12.75,4.79756170981,2.657600
"CCRO3 BZ Equity",BRCCROACNOR2,BRL,15.41,5.79846478025,2.657600
"ECOR3 BZ Equity",BRECORACNOR8,BRL,10.66,4.01113786875,2.657600
"SBSP3 BZ Equity",BRSBSPACNOR5,BRL,17.01,6.40051173992,2.657600
"CSMG3 BZ Equity",BRCSMGACNOR5,BRL,25.18,9.47471402769,2.657600
"TIMP3 BZ Equity",BRTIMPACNOR1,BRL,11.78,4.43257074052,2.657600
"410 HK Equity",KYG826001003,HKD,5.39,0.694847301182,7.757100
"MINEROS CB Equity",COC07PA00027,COP,2400,1.0089799213,2378.640000
"AVAL CB Equity",COT29PA00025,COP,1305,0.548632832207,2378.640000
"ALNT LN Equity",GB00BQ1XTV39,GBp,330,5.13618677043,.642500
"CAPC LN Equity",GB00B62G9D36,GBp,363.6,5.65914396887,.642500
"CAV1V FH Equity",FI4000062781,EUR,6.65,8.08412351082,.822600
"DIA SM Equity",ES0126775032,EUR,5.68,6.90493557014,.822600
"DLX AU Equity",AU000000DLX6,AUD,5.8,4.74709445081,1.221800
"EGP AU Equity",AU000000EGP0,AUD,3.76,3.07742674742,1.221800
"EDEN FP Equity",FR0010908533,EUR,23.1,28.0816921955,.822600
"FNAC FP Equity",FR0011476928,EUR,41.14,50.0121565767,.822600
"MQA AU Equity",AU000000MQA4,AUD,3.18,2.60271730234,1.221800
"ORA AU Equity",AU000000ORA8,AUD,1.93,1.57963660174,1.221800
"OSR GR Equity",DE000LED4000,EUR,32.76,39.8249452954,.822600
"REC AU Equity",AU000000REC5,AUD,7.11,5.81928302505,1.221800
"SPRT LN Equity",GB00B5NFV695,GBp,104.1,1.62023346304,.642500
"TALK LN Equity",GB00B4YCDF59,GBp,308.7,4.8046692607,.642500
"TIK1V FH Equity",FI4000008719,EUR,14.49,17.6148796499,.822600
"TWE AU Equity",AU000000TWE9,AUD,4.77,3.90407595351,1.221800
"VALMT FH Equity",FI4000074984,EUR,10.22,12.4240213956,.822600
"WDF IM Equity",IT0004954662,EUR,7.97,9.68879163628,.822600
"579 HK Equity",CNE100001336,HKD,3.14,0.404790450039,7.757100
"1211 HK Equity",CNE100000296,HKD,30.75,3.96411029895,7.757100
"3983 HK Equity",CNE1000002D0,HKD,2.7,0.348068221371,7.757100
"2866 HK Equity",CNE100000536,HKD,2.41,0.310683116113,7.757100
"861 HK Equity",BMG2759B1072,HKD,7.06,0.910133941808,7.757100
"1072 HK Equity",CNE100000304,HKD,13.3,1.71455827564,7.757100
"489 HK Equity",CNE100000312,HKD,10.96,1.41289915046,7.757100
"3360 HK Equity",HK0000077468,HKD,7.54,0.972012736719,7.757100
"2333 HK Equity",CNE100000338,HKD,42.6,5.4917430483,7.757100
"921 HK Equity",CNE100000353,HKD,6.55,0.844387722216,7.757100
"54 HK Equity",HK0000051067,HKD,27.95,3.60315066197,7.757100
"1076 HK Equity",BMG4769M1073,HKD,1.55,0.199816941898,7.757100
"1833 HK Equity",KYG4922U1031,HKD,5.62,0.724497557077,7.757100
"177 HK Equity",CNE1000003J5,HKD,9.13,1.17698624486,7.757100
"2196 HK Equity",CNE100001M79,HKD,27.2,3.50646504493,7.757100
"548 HK Equity",CNE100000478,HKD,5.1,0.657462195924,7.757100
"1666 HK Equity",CNE100000585,HKD,9.4,1.211793067,7.757100
"696 HK Equity",CNE1000004J3,HKD,8.05,1.03775895631,7.757100
"MTELEKOM HB Equity",HU0000073507,HUF,338,1.30557379582,258.890000
"SIEM IN Equity",INE003A01024,INR,896.6,14.1464184285,63.380000
"ACC IN Equity",INE012A01025,INR,1398,22.0574313664,63.380000
"HUVR IN Equity",INE030A01027,INR,759.5,11.9832754812,63.380000
"ACEM IN Equity",INE079A01024,INR,229.95,3.62811612496,63.380000
"NEST IN Equity",INE239A01016,INR,6247.6,98.5736825497,63.380000
"CLGT IN Equity",INE259A01022,INR,1777.25,28.041180183,63.380000
"MSIL IN Equity",INE585B01010,INR,3347.25,52.8124013885,63.380000
"BD IN Equity",INE032A01023,INR,65.95,1.04054906911,63.380000
"ESC IN Equity",INE042A01014,INR,129.65,2.04559798044,63.380000
"VIP IN Equity",INE054A01027,INR,113.3,1.78763016725,63.380000
"ABGS IN Equity",INE067H01016,INR,227.95,3.59656042916,63.380000
"PRJ IN Equity",INE074A01025,INR,61.2,0.965604291575,63.380000
"KSI IN Equity",INE087A01019,INR,97.8,1.54307352477,63.380000
"DELTA IN Equity",INE124G01033,INR,92,1.45156200694,63.380000
"GTIC IN Equity",INE152B01027,INR,254.4,4.01388450615,63.380000
"ARCP IN Equity",INE242C01024,INR,45.8,0.722625433891,63.380000
"PEC IN Equity",INE244B01030,INR,98.65,1.55648469549,63.380000
"ALOK IN Equity",INE270A01011,INR,10.05,0.158567371411,63.380000
"SJET IN Equity",INE285B01017,INR,17.8,0.280845692648,63.380000
"BYKE IN Equity",INE319B01014,INR,149,2.35089933733,63.380000
"GITG IN Equity",INE346H01014,INR,53.65,0.846481539918,63.380000
"HSI IN Equity",INE415A01038,INR,348.35,5.4962133165,63.380000
"DCIL IN Equity",INE506A01018,INR,424.05,6.69059640265,63.380000
"MGFL IN Equity",INE522D01027,INR,32.95,0.519880088356,63.380000
"JKI IN Equity",INE573A01042,INR,132.15,2.08504260019,63.380000
"LLL IN Equity",INE597L01014,INR,385.1,6.07604922689,63.380000
"PKI IN Equity",INE603A01013,INR,56.2,0.886715052067,63.380000
"BGRL IN Equity",INE661I01014,INR,158.15,2.49526664563,63.380000
"TTSP IN Equity",INE674A01014,INR,682.9,10.774692332,63.380000
"DHLBK IN Equity",INE680A01011,INR,39.5,0.623224992111,63.380000
"PUNJ IN Equity",INE701B01021,INR,37.25,0.587724834333,63.380000
"MISP IN Equity",INE743C01013,INR,65.9,1.03976017671,63.380000
"EDA IN Equity",INE825H01017,INR,345.35,5.4488797728,63.380000
"NJCC IN Equity",INE868B01028,INR,83,1.30956137583,63.380000
"IVRC IN Equity",INE875A01025,INR,16.15,0.25481224361,63.380000
"INFO IN Equity",INE009A01021,INR,1966.35,31.0247712212,63.380000
"DABUR IN Equity",INE016A01026,INR,232.3,3.66519406753,63.380000
"RELI IN Equity",INE036A01016,INR,508.8,8.02776901231,63.380000
"SUNP IN Equity",INE044A01036,INR,820.4,12.9441464184,63.380000
"CIPLA IN Equity",INE059A01026,INR,625.25,9.86509940044,63.380000
"GCPL IN Equity",INE102D01028,INR,955.15,15.0702114232,63.380000
"GAIL IN Equity",INE129A01019,INR,444.05,7.00615336068,63.380000
"PIEL IN Equity",INE140A01024,INR,819.75,12.9338908173,63.380000
"ITC IN Equity",INE154A01025,INR,368.3,5.81098138214,63.380000
"GLXO IN Equity",INE159A01016,INR,3187.3,50.2887346166,63.380000
"MRCO IN Equity",INE196A01026,INR,327.85,5.17276743452,63.380000
"BRIT IN Equity",INE216A01022,INR,1784,28.1476806564,63.380000
"TPWR IN Equity",INE245A01021,INR,81.45,1.28510571158,63.380000
"LPC IN Equity",INE326A01037,INR,1427.8,22.5276112338,63.380000
"DIVI IN Equity",INE361B01024,INR,1717.2,27.0937204165,63.380000
"ARBP IN Equity",INE406A01037,INR,1126.3,17.7705900915,63.380000
"APHS IN Equity",INE437A01024,INR,1138.7,17.9662354055,63.380000
"TCS IN Equity",INE467B01029,INR,2530.05,39.9187440833,63.380000
"TECHM IN Equity",INE669C01028,INR,2611.65,41.2062164721,63.380000
"TRP IN Equity",INE685A01028,INR,1101.75,17.3832439255,63.380000
"UBBL IN Equity",INE686F01025,INR,833.15,13.1453139792,63.380000
"NTPC IN Equity",INE733E01010,INR,141.95,2.23966550962,63.380000
"PWGR IN Equity",INE752E01010,INR,137.65,2.17182076365,63.380000
"NHPC IN Equity",INE848E01016,INR,18.75,0.295834648154,63.380000
"UNSP IN Equity",INE854D01016,INR,2771.15,43.7227832124,63.380000
"HCLT IN Equity",INE860A01027,INR,1589.1,25.0725781003,63.380000
"ONGC IN Equity",INE213A01029,INR,341.65,5.39050173556,63.380000
"COAL IN Equity",INE522F01014,INR,382.55,6.03581571474,63.380000
"SBIN IN Equity",INE062A01020,INR,309.75,4.8871883875,63.380000
"IOCL IN Equity",INE242A01010,INR,332.5,5.24613442726,63.380000
"NMDC IN Equity",INE584A01023,INR,145.4,2.29409908488,63.380000
"BHEL IN Equity",INE257A01026,INR,258.35,4.07620700536,63.380000
"883 HK Equity",HK0883013259,HKD,10.38,1.33812893994,7.757100
"BPCL IN Equity",INE029A01011,INR,648.45,10.2311454718,63.380000
"175 HK Equity",KYG3777B1032,HKD,2.5,0.322285390159,7.757100
"3383 HK Equity",KYG011981035,HKD,4.45,0.573667994482,7.757100
"732 HK Equity",KYG910191363,HKD,3.07,0.395766459115,7.757100
"1638 HK Equity",KYG521321003,HKD,1.59,0.204973508141,7.757100
"APTY IN Equity",INE438A01022,INR,222.4,3.5089933733,63.380000
"884 HK Equity",KYG2140A1076,HKD,1.55,0.199816941898,7.757100
"3336 HK Equity",KYG521051063,HKD,3.76,0.484717226799,7.757100
"2678 HK Equity",KYG876551170,HKD,5.8,0.747702105168,7.757100
"3393 HK Equity",KYG9463P1081,HKD,7.11,0.916579649611,7.757100
"2688 HK Equity",KYG3066L1014,HKD,44,5.67222286679,7.757100
"656 HK Equity",HK0656038673,HKD,10.2,1.31492439185,7.757100
"813 HK Equity",KYG810431042,HKD,17.5,2.25599773111,7.757100
"3377 HK Equity",HK3377040226,HKD,4.45,0.573667994482,7.757100
"MOL HB Equity",HU0000068952,HUF,11545,44.5942292093,258.890000
"OINL IN Equity",INE274J01014,INR,567.25,8.94998422215,63.380000
"787 HK Equity",BMG393381014,HKD,1.48,0.190792950974,7.757100
"KMB IN Equity",INE237A01028,INR,1246.65,19.6694540865,63.380000
"ADE IN Equity",INE423A01024,INR,480.1,7.57494477753,63.380000
"ADSEZ IN Equity",INE742F01042,INR,316,4.98579993689,63.380000
"YES IN Equity",INE528G01019,INR,767.6,12.1110760492,63.380000
"HAVL IN Equity",INE176B01034,INR,274.25,4.327074787,63.380000
"JUST IN Equity",INE599M01018,INR,1348.9,21.2827390344,63.380000
"HMN IN Equity",INE548C01032,INR,788.55,12.4416219628,63.380000
"GMRI IN Equity",INE776C01039,INR,17,0.268223414326,63.380000
"BIOS IN Equity",INE376G01013,INR,424.45,6.69690754181,63.380000
"UPLL IN Equity",INE628A01036,INR,338.1,5.33449037551,63.380000
"ESOIL IN Equity",INE011A01019,INR,105.95,1.67166298517,63.380000
"PAG IN Equity",INE761H01022,INR,11517.5,181.721363206,63.380000
"INFOE IN Equity",INE663F01024,INR,842.25,13.2888923951,63.380000
"MAX IN Equity",INE180A01020,INR,387.55,6.11470495424,63.380000
"AIAE IN Equity",INE212H01026,INR,1070.05,16.883086147,63.380000
"VKI IN Equity",INE051B01021,INR,123.15,1.94304196908,63.380000
"KSCL IN Equity",INE455I01029,INR,780.25,12.3106658252,63.380000
"PSYS IN Equity",INE262H01013,INR,1634.2,25.7841590407,63.380000
"JYL IN Equity",INE668F01031,INR,254.65,4.01782896813,63.380000
"CYL IN Equity",INE136B01020,INR,516.55,8.15004733354,63.380000
"NETM IN Equity",INE870H01013,INR,65.65,1.03581571474,63.380000
"ECLX IN Equity",INE738I01010,INR,1313.95,20.7313032502,63.380000
"KPIT IN Equity",INE836A01035,INR,199.25,3.14373619438,63.380000
"HTSMF IN Equity",INE473B01035,INR,313.55,4.94714420953,63.380000
"SUEL IN Equity",INE040H01021,INR,13.7,0.216156516251,63.380000
"KJC IN Equity",INE217B01028,INR,564.95,8.91369517198,63.380000
"ASTRA IN Equity",INE006I01046,INR,393.2,6.20384979489,63.380000
"SYML IN Equity",INE225D01027,INR,1913.6,30.1924897444,63.380000
"JOL IN Equity",INE700A01033,INR,120.25,1.89728621016,63.380000
"NITEC IN Equity",INE591G01017,INR,353.55,5.57825812559,63.380000
"IIFL IN Equity",INE530B01024,INR,168.55,2.65935626381,63.380000
"OAXE IN Equity",INE800H01010,INR,125.05,1.97301988009,63.380000
"EDEL IN Equity",INE532F01054,INR,52.3,0.825181445251,63.380000
"POL IN Equity",INE763A01023,INR,168.8,2.66330072578,63.380000
"AGLL IN Equity",INE418H01029,INR,318.7,5.02840012622,63.380000
"FRL IN Equity",INE623B01027,INR,102.5,1.61722940991,63.380000
"JM IN Equity",INE780C01023,INR,46,0.725781003471,63.380000
"GDPL IN Equity",INE852F01015,INR,351.95,5.55301356895,63.380000
"RLXF IN Equity",INE131B01039,INR,541.35,8.5413379615,63.380000
"GVKP IN Equity",INE251H01024,INR,8.85,0.139633953929,63.380000
"PCJL IN Equity",INE785M01013,INR,211.95,3.34411486273,63.380000
"FTECH IN Equity",INE111B01023,INR,204.15,3.2210476491,63.380000
"SRIN IN Equity",INE805D01026,INR,284.7,4.49195329757,63.380000
"PVKP IN Equity",INE323I01011,INR,84.75,1.33717260966,63.380000
"SOIL IN Equity",INE343H01011,INR,2684.75,42.3595771537,63.380000
"SLPA IN Equity",INE790G01023,INR,643.1,10.1467339855,63.380000
"SADE IN Equity",INE226H01026,INR,248.9,3.92710634269,63.380000
"SHRS IN Equity",INE087H01022,INR,15.2,0.239823288104,63.380000
"MGMA IN Equity",INE511C01022,INR,102.05,1.61012937835,63.380000
"HDFCB IN Equity",INE040A01026,INR,956.45,15.0907226254,63.380000
"ICICIBC IN Equity",INE090A01021,INR,350.25,5.52619122752,63.380000
"HDFC IN Equity",INE001A01036,INR,1129.4,17.81950142,63.380000
"WPRO IN Equity",INE075A01022,INR,552.55,8.718049858,63.380000
"AXSB IN Equity",INE238A01034,INR,498.8,7.86999053329,63.380000
"MM IN Equity",INE101A01026,INR,1257.75,19.8445881982,63.380000
"APNT IN Equity",INE021A01026,INR,749.95,11.8325970338,63.380000
"POWF IN Equity",INE134E01011,INR,300.95,4.74834332597,63.380000
"RECL IN Equity",INE020B01018,INR,331.8,5.23508993373,63.380000
"TTAN IN Equity",INE280A01028,INR,377.1,5.94982644367,63.380000
"IIB IN Equity",INE095A01012,INR,792.1,12.4976333228,63.380000
"CDH IN Equity",INE010B01019,INR,1565.9,24.706532029,63.380000
"EIM IN Equity",INE066A01013,INR,15352.85,242.234932155,63.380000
"SHTF IN Equity",INE721A01013,INR,1106.25,17.4542442411,63.380000
"SUNTV IN Equity",INE424H01027,INR,385.95,6.0894603976,63.380000
"PIDI IN Equity",INE318A01026,INR,532.05,8.39460397602,63.380000
"LICHF IN Equity",INE115A01026,INR,432.3,6.82076364784,63.380000
"EXID IN Equity",INE302A01020,INR,179.5,2.83212369833,63.380000
"BATA IN Equity",INE176A01010,INR,1302.5,20.5506468918,63.380000
"IH IN Equity",INE053A01029,INR,124.3,1.96118649416,63.380000
"SI IN Equity",INE195A01028,INR,603.65,9.52429788577,63.380000
"EIH IN Equity",INE230A01023,INR,123.85,1.95408646261,63.380000
"TI IN Equity",INE149A01025,INR,361.15,5.69816976964,63.380000
"TTKPT IN Equity",INE690A01010,INR,3551.85,56.0405490691,63.380000
"BJE IN Equity",INE193E01025,INR,219.8,3.46797096876,63.380000
"PVRL IN Equity",INE191H01014,INR,704.1,11.1091827075,63.380000
"COXK IN Equity",INE008I01026,INR,288.35,4.54954244241,63.380000
"TC IN Equity",INE332A01027,INR,160,2.52445566425,63.380000
"NELI IN Equity",INE060A01024,INR,108.75,1.71584095929,63.380000
"6199 HK Equity",CNE100001SC1,HKD,7.66,0.987482435446,7.757100
"291 HK Equity",HK0291001490,HKD,15.82,2.03942194892,7.757100
"691 HK Equity",KYG2116M1015,HKD,3.63,0.46795838651,7.757100
"2202 HK Equity",CNE100001SR9,HKD,17.36,2.23794974926,7.757100
"1728 HK Equity",KYG215A81084,HKD,3.36,0.433151564373,7.757100
"3899 HK Equity",KYG2198S1093,HKD,6.16,0.794111201351,7.757100
"BBRI IJ Equity",ID1000118201,IDR,11650,0.936947080585,12434.000000
"UNVR IJ Equity",ID1000095706,IDR,32300,2.59771594016,12434.000000
"BMRI IJ Equity",ID1000095003,IDR,10775,0.866575518739,12434.000000
"PGAS IJ Equity",ID1000111602,IDR,6000,0.482547852662,12434.000000
"BBCA IJ Equity",ID1000109507,IDR,13125,1.0555734277,12434.000000
"ASII IJ Equity",ID1000122807,IDR,7425,0.597152967669,12434.000000
"SMGR IJ Equity",ID1000106800,IDR,16200,1.30287920219,12434.000000
"OFSS IN Equity",INE881D01027,INR,3361.8,53.0419690754,63.380000
"UNTR IJ Equity",ID1000058407,IDR,17350,1.39536754061,12434.000000
"INTP IJ Equity",ID1000061302,IDR,25000,2.01061605276,12434.000000
"AALI IJ Equity",ID1000066004,IDR,24250,1.95029757118,12434.000000
"7269 JP Equity",JP3397200001,JPY,3640,30.47045036,119.460000
"SWH IN Equity",INE824G01012,INR,950.5,14.9968444304,63.380000
"RAJT IN Equity",INE952H01027,INR,114.1,1.80025244557,63.380000
"GNP IN Equity",INE935A01035,INR,773.7,12.2073209214,63.380000
"TLKM IJ Equity",ID1000129000,IDR,2865,0.230416599646,12434.000000
"7202 JP Equity",JP3137200006,JPY,1481.5,12.4016407166,119.460000
"5110 JP Equity",JP3404200002,JPY,1800,15.0678051231,119.460000
"1911 JP Equity",JP3409800004,JPY,1184,9.91126736983,119.460000
"7313 JP Equity",JP3539230007,JPY,2831,23.6983090574,119.460000
"6703 JP Equity",JP3194000000,JPY,232,1.9420726603,119.460000
"6756 JP Equity",JP3294600006,JPY,1699,14.2223338356,119.460000
"7296 JP Equity",JP3166900005,JPY,2093,17.520508957,119.460000
"8020 JP Equity",JP3217100001,JPY,173,1.44818349238,119.460000
"5975 JP Equity",JP3598200008,JPY,1737,14.5404319437,119.460000
"6310 JP Equity",JP3139600005,JPY,229,1.91695965177,119.460000
"8098 JP Equity",JP3146000009,JPY,1093,9.14950611083,119.460000
